Date,Index,x,Diff,Fluctuations,Transaction_amount,Individual,Foreign,Agency,Financial_Investment,Insurance,Commit,Fund,Bank,Other_finance,Pension,National_municipality,Corp_etc,Foreign_etc,Open,High,Low,Close,Adj Close,Volume
2021/08/03,3237.14,6.0,14.1,0.0044,124913.0,-6700.0,6667.0,-347.0,2234.0,-196.0,-837.0,-164.0,-45.0,26.0,-1365.0,0.0,419.0,-38.0,3221.570068359375,3237.139892578125,3213.199951171875,3237.139892578125,3237.139892578125,653200
2021/08/04,3280.38,6.0,43.24,0.0134,123571.0,-17765.0,9122.0,8892.0,7858.0,0.0,144.0,1106.0,-25.0,-42.0,-149.0,0.0,-201.0,-47.0,3246.64990234375,3283.139892578125,3237.550048828125,3280.3798828125,3280.3798828125,632000
2021/08/05,3276.13,4.0,-4.25,-0.0013,118777.0,-2521.0,681.0,1845.0,3835.0,-167.0,66.0,-256.0,-83.0,-1.0,-1548.0,0.0,3.0,-8.0,3283.25,3296.169921875,3273.330078125,3276.1298828125,3276.1298828125,680000
2021/08/06,3270.36,4.0,-5.77,-0.0018,154554.0,1911.0,523.0,-2343.0,-1436.0,0.0,-138.0,-228.0,-97.0,-49.0,-393.0,0.0,-136.0,45.0,3277.06005859375,3288.169921875,3261.929931640625,3270.360107421875,3270.360107421875,939900
2021/08/09,3260.42,4.0,-9.94,-0.003,157325.0,9496.0,-2031.0,-7526.0,-4235.0,-82.0,-359.0,-969.0,-137.0,-18.0,-1724.0,0.0,35.0,26.0,3258.10009765625,3275.14990234375,3251.739990234375,3260.419921875,3260.419921875,706500
2021/08/10,3243.19,4.0,-17.23,-0.0053,216579.0,15415.0,-6375.0,-3832.0,-1456.0,-118.0,-550.0,-916.0,-42.0,-293.0,-456.0,0.0,-5209.0,2.0,3272.43994140625,3272.43994140625,3232.4599609375,3243.18994140625,3243.18994140625,729000
2021/08/11,3220.62,4.0,-22.57,-0.007,191934.0,17855.0,-16214.0,-1925.0,2725.0,-311.0,-878.0,-1611.0,-66.0,-92.0,-1690.0,0.0,203.0,80.0,3235.360107421875,3250.2099609375,3217.64990234375,3220.6201171875,3220.6201171875,616700
2021/08/12,3208.38,4.0,-12.24,-0.0038,204039.0,18308.0,-18841.0,522.0,1492.0,-33.0,218.0,8.0,29.0,-26.0,-1166.0,0.0,-7.0,18.0,3213.580078125,3229.590087890625,3202.110107421875,3208.3798828125,3208.3798828125,642600
2021/08/13,3171.29,4.0,-37.09,-0.0116,202019.0,28040.0,-26989.0,-1655.0,-2079.0,-57.0,-262.0,-63.0,90.0,-2.0,719.0,0.0,540.0,63.0,3205.75,3209.719970703125,3146.760009765625,3171.2900390625,3171.2900390625,695600
2021/08/17,3143.09,4.0,-28.2,-0.0089,222415.0,5869.0,-4164.0,-1276.0,-799.0,124.0,432.0,-668.0,-7.0,-24.0,-333.0,0.0,-384.0,-44.0,3169.739990234375,3179.489990234375,3134.47998046875,3143.090087890625,3143.090087890625,690800
2021/08/18,3158.93,6.0,15.84,0.005,167526.0,-1287.0,-2622.0,4100.0,2755.0,-26.0,241.0,210.0,11.0,-13.0,920.0,0.0,-218.0,28.0,3141.97998046875,3175.8798828125,3124.56005859375,3158.929931640625,3158.929931640625,622800
2021/08/19,3097.83,4.0,-61.1,-0.0193,171708.0,8024.0,-2710.0,-3296.0,-1538.0,-39.0,-829.0,-584.0,-28.0,-63.0,-213.0,0.0,-2062.0,44.0,3140.010009765625,3158.0,3097.830078125,3097.830078125,3097.830078125,655600
2021/08/20,3060.51,4.0,-37.32,-0.012,164505.0,2712.0,-2570.0,-162.0,-70.0,6.0,-78.0,-312.0,56.0,-100.0,336.0,0.0,-11.0,32.0,3111.10009765625,3122.090087890625,3049.030029296875,3060.510009765625,3060.510009765625,672100
2021/08/23,3090.21,6.0,29.7,0.0097,134240.0,-5763.0,-278.0,6095.0,4570.0,138.0,545.0,597.0,-35.0,-32.0,311.0,0.0,-29.0,-23.0,3086.81005859375,3111.81005859375,3064.64990234375,3090.2099609375,3090.2099609375,570400
2021/08/24,3138.3,6.0,48.09,0.0156,149460.0,-3532.0,1545.0,2314.0,633.0,8.0,127.0,904.0,-147.0,63.0,724.0,0.0,-318.0,-9.0,3119.699951171875,3142.580078125,3115.22998046875,3138.300048828125,3138.300048828125,586500
2021/08/25,3146.81,6.0,8.51,0.0027,133655.0,-266.0,1619.0,3449.0,-105.0,-298.0,3338.0,316.0,-3.0,-27.0,227.0,0.0,-4816.0,14.0,3148.1298828125,3161.0,3124.25,3146.81005859375,3146.81005859375,600400
2021/08/26,3128.53,4.0,-18.28,-0.0058,133352.0,4400.0,-3641.0,-814.0,-1006.0,-36.0,361.0,12.0,-2.0,-74.0,-69.0,0.0,45.0,9.0,3151.300048828125,3159.3701171875,3121.0400390625,3128.530029296875,3128.530029296875,727700
2021/08/27,3133.9,6.0,5.37,0.0017,110399.0,-3439.0,-3717.0,7320.0,6291.0,12.0,226.0,282.0,252.0,30.0,224.0,0.0,-172.0,9.0,3116.2900390625,3143.010009765625,3106.969970703125,3133.89990234375,3133.89990234375,520700
2021/08/30,3144.19,6.0,10.29,0.0033,117587.0,-576.0,-2338.0,2526.0,1526.0,-53.0,607.0,467.0,85.0,-10.0,-95.0,0.0,416.0,-27.0,3160.8701171875,3164.8701171875,3132.77001953125,3144.18994140625,3144.18994140625,602900
2021/08/31,3199.27,6.0,55.08,0.0175,158636.0,-9938.0,11229.0,-1346.0,-1612.0,-261.0,133.0,413.0,3.0,11.0,-33.0,0.0,51.0,3.0,3144.489990234375,3199.889892578125,3130.300048828125,3199.27001953125,3199.27001953125,660500
2021/09/01,3207.02,6.0,7.75,0.0024,135379.0,-1030.0,775.0,-315.0,-375.0,-579.0,331.0,279.0,18.0,-46.0,54.0,0.0,598.0,-27.0,3195.669921875,3215.1298828125,3185.800048828125,3207.02001953125,3207.02001953125,746700
2021/09/02,3175.85,4.0,-31.17,-0.0097,153783.0,9412.0,5481.0,-14902.0,-3551.0,-468.0,-254.0,-117.0,12.0,-39.0,-10483.0,0.0,-4.0,13.0,3198.030029296875,3204.010009765625,3171.780029296875,3175.85009765625,3175.85009765625,753900
2021/09/03,3201.06,6.0,25.21,0.0079,131109.0,-4694.0,5881.0,-766.0,-287.0,-115.0,202.0,555.0,-39.0,-271.0,-809.0,0.0,-383.0,-36.0,3189.7099609375,3203.080078125,3181.639892578125,3201.06005859375,3201.06005859375,638300
2021/09/06,3203.33,6.0,2.27,0.0007,123134.0,-965.0,620.0,457.0,298.0,60.0,-123.0,130.0,59.0,34.0,-2.0,0.0,-114.0,2.0,3196.300048828125,3206.25,3186.7900390625,3203.330078125,3203.330078125,726200
2021/09/07,3187.42,4.0,-15.91,-0.005,119433.0,4336.0,-3111.0,-1202.0,-1450.0,27.0,49.0,-61.0,0.0,-28.0,260.0,0.0,-29.0,6.0,3200.070068359375,3201.760009765625,3176.81005859375,3187.419921875,3187.419921875,758700
2021/09/08,3162.99,4.0,-24.43,-0.0077,173027.0,4269.0,-2232.0,-1831.0,-91.0,-94.0,-716.0,155.0,-22.0,-19.0,-1041.0,0.0,-208.0,2.0,3178.739990234375,3187.550048828125,3157.070068359375,3162.989990234375,3162.989990234375,858500
2021/09/09,3114.7,4.0,-48.29,-0.0153,177871.0,12027.0,-3195.0,-9314.0,-9551.0,1082.0,1585.0,-709.0,-48.0,14.0,-1688.0,0.0,459.0,22.0,3146.639892578125,3158.60009765625,3111.489990234375,3114.699951171875,3114.699951171875,927400
2021/09/10,3125.76,6.0,11.06,0.0036,135664.0,2790.0,-5178.0,2383.0,3013.0,10.0,503.0,115.0,-16.0,64.0,-1309.0,0.0,0.0,4.0,3121.090087890625,3131.5400390625,3103.3798828125,3125.760009765625,3125.760009765625,723100
2021/09/13,3127.86,6.0,2.1,0.0007,135054.0,-3355.0,1424.0,1996.0,1782.0,80.0,426.0,29.0,-21.0,4.0,-305.0,0.0,-85.0,20.0,3117.35009765625,3139.1298828125,3109.010009765625,3127.860107421875,3127.860107421875,731200
2021/09/14,3148.83,6.0,20.97,0.0067,157872.0,-12951.0,2984.0,7636.0,5840.0,81.0,782.0,1003.0,-25.0,22.0,-69.0,0.0,2375.0,-45.0,3137.320068359375,3164.31005859375,3137.320068359375,3148.830078125,3148.830078125,712400
2021/09/15,3153.4,6.0,4.57,0.0015,121626.0,-1845.0,2981.0,-1405.0,-1237.0,-251.0,-187.0,-12.0,-17.0,-14.0,314.0,0.0,312.0,-41.0,3147.2099609375,3164.010009765625,3138.800048828125,3153.39990234375,3153.39990234375,615200
2021/09/16,3130.09,4.0,-23.31,-0.0074,122595.0,4592.0,206.0,-5160.0,-3790.0,-518.0,-728.0,52.0,-15.0,3.0,-164.0,0.0,307.0,53.0,3165.3798828125,3167.679931640625,3126.64990234375,3130.090087890625,3130.090087890625,612000
2021/09/17,3140.51,6.0,10.42,0.0033,149376.0,2230.0,538.0,-3020.0,-4043.0,-217.0,1410.0,69.0,-52.0,-42.0,-142.0,0.0,258.0,-8.0,3127.75,3142.1298828125,3112.510009765625,3140.510009765625,3140.510009765625,587500
2021/09/23,3127.58,4.0,-12.93,-0.0041,140091.0,-3106.0,5769.0,-2361.0,-5.0,-236.0,-973.0,-1148.0,-39.0,-156.0,199.0,0.0,-241.0,-60.0,3123.639892578125,3131.6298828125,3107.97998046875,3127.580078125,3127.580078125,623000
2021/09/24,3125.24,4.0,-2.34,-0.0007,125582.0,2483.0,826.0,-3418.0,-2067.0,-266.0,-301.0,-502.0,-66.0,53.0,-267.0,0.0,100.0,8.0,3140.72998046875,3146.860107421875,3119.39990234375,3125.239990234375,3125.239990234375,752800
2021/09/27,3133.64,6.0,8.4,0.0027,122669.0,-3415.0,3427.0,83.0,970.0,-347.0,-167.0,-278.0,-12.0,2.0,-84.0,0.0,-60.0,-33.0,3121.699951171875,3146.35009765625,3119.260009765625,3133.639892578125,3133.639892578125,882600
2021/09/28,3097.92,4.0,-35.72,-0.0114,146587.0,5610.0,40.0,-5516.0,-5112.0,-723.0,142.0,465.0,6.0,-11.0,-282.0,0.0,-154.0,19.0,3133.39990234375,3134.4599609375,3095.719970703125,3097.919921875,3097.919921875,894100
2021/09/29,3060.27,4.0,-37.65,-0.0122,151370.0,9604.0,-6624.0,-3125.0,-3005.0,-33.0,636.0,-356.0,-6.0,22.0,-382.0,0.0,119.0,26.0,3055.5,3069.0400390625,3030.60009765625,3060.27001953125,3060.27001953125,820700
2021/09/30,3068.82,6.0,8.55,0.0028,149428.0,1435.0,372.0,-2177.0,-2227.0,-205.0,281.0,369.0,-29.0,240.0,-605.0,0.0,351.0,17.0,3054.8701171875,3079.429931640625,3046.429931640625,3068.820068359375,3068.820068359375,885400
2021/10/01,3019.18,4.0,-49.64,-0.0162,129440.0,7608.0,-3034.0,-4872.0,-3609.0,-156.0,-359.0,-671.0,26.0,174.0,-277.0,0.0,264.0,34.0,3056.2099609375,3062.60009765625,3015.010009765625,3019.179931640625,3019.179931640625,854800
2021/10/05,2962.17,4.0,-57.01,-0.0189,153155.0,3529.0,-6206.0,2361.0,3067.0,-167.0,167.0,-331.0,-47.0,33.0,-360.0,0.0,340.0,-25.0,2998.169921875,2998.169921875,2940.590087890625,2962.169921875,2962.169921875,839400
2021/10/06,2908.31,4.0,-53.86,-0.0182,156685.0,1718.0,-2769.0,834.0,889.0,-22.0,424.0,-19.0,-7.0,-47.0,-381.0,0.0,207.0,8.0,2986.06005859375,2993.469970703125,2908.300048828125,2908.31005859375,2908.31005859375,900500
2021/10/07,2959.46,6.0,51.15,0.0176,119067.0,-5316.0,-1049.0,6143.0,5823.0,-73.0,615.0,-35.0,18.0,-7.0,-198.0,0.0,244.0,-20.0,2936.8701171875,2961.530029296875,2927.60009765625,2959.4599609375,2959.4599609375,594600
2021/10/08,2956.3,4.0,-3.16,-0.0011,126340.0,4617.0,-485.0,-4527.0,-3563.0,-164.0,387.0,-336.0,-6.0,29.0,-872.0,0.0,373.0,22.0,2977.820068359375,2978.080078125,2949.010009765625,2956.300048828125,2956.300048828125,668200
2021/10/12,2916.38,4.0,-39.92,-0.0135,127676.0,9793.0,-8242.0,-1999.0,-1998.0,-387.0,-14.0,-34.0,0.0,-51.0,487.0,0.0,411.0,36.0,2950.219970703125,2950.93994140625,2901.510009765625,2916.3798828125,2916.3798828125,659600
2021/10/13,2944.41,6.0,28.03,0.0096,122945.0,-5332.0,-2710.0,7724.0,5883.0,125.0,825.0,271.0,9.0,-176.0,785.0,0.0,318.0,0.0,2913.340087890625,2953.330078125,2909.469970703125,2944.409912109375,2944.409912109375,751600
2021/10/14,2988.64,6.0,44.23,0.015,120645.0,-1150.0,-3845.0,5036.0,4623.0,-18.0,899.0,-459.0,-56.0,9.0,38.0,0.0,-37.0,-3.0,2968.8701171875,2988.969970703125,2962.330078125,2988.639892578125,2988.639892578125,616600
2021/10/15,3015.06,6.0,26.42,0.0088,125409.0,-3003.0,868.0,2133.0,1254.0,-44.0,330.0,260.0,-21.0,17.0,337.0,0.0,6.0,-5.0,3012.6201171875,3021.89990234375,2999.330078125,3015.06005859375,3015.06005859375,857300
2021/10/18,3006.68,4.0,-8.38,-0.0028,106499.0,4241.0,359.0,-4885.0,-3276.0,-478.0,-246.0,-515.0,-8.0,-19.0,-340.0,0.0,251.0,33.0,3017.47998046875,3021.169921875,2990.43994140625,3006.679931640625,3006.679931640625,926000
2021/10/19,3029.04,6.0,22.36,0.0074,101120.0,-3276.0,1487.0,1838.0,3831.0,-354.0,-160.0,-208.0,-1.0,-7.0,-1260.0,0.0,-17.0,-31.0,3022.22998046875,3034.530029296875,3014.18994140625,3029.0400390625,3029.0400390625,845400
2021/10/20,3013.13,4.0,-15.91,-0.0053,111782.0,2832.0,-695.0,-2114.0,147.0,-278.0,-540.0,-409.0,-25.0,6.0,-1014.0,0.0,-28.0,5.0,3043.1298828125,3047.239990234375,3012.969970703125,3013.1298828125,3013.1298828125,679900
2021/10/21,3007.33,4.0,-5.8,-0.0019,105723.0,-1597.0,537.0,1181.0,1811.0,-127.0,-66.0,168.0,-324.0,15.0,-295.0,0.0,-111.0,-9.0,3012.280029296875,3025.8798828125,3002.739990234375,3007.330078125,3007.330078125,887000
2021/10/22,3006.16,4.0,-1.17,-0.0004,90472.0,-673.0,-1088.0,1854.0,2464.0,87.0,-186.0,-87.0,8.0,34.0,-464.0,0.0,-101.0,8.0,3005.360107421875,3018.699951171875,2996.260009765625,3006.159912109375,3006.159912109375,695000
2021/10/25,3020.54,6.0,14.38,0.0048,104892.0,-3046.0,383.0,2588.0,3387.0,-263.0,-324.0,93.0,23.0,13.0,-342.0,0.0,93.0,-19.0,3001.10009765625,3025.27001953125,2983.2900390625,3020.5400390625,3020.5400390625,791500
2021/10/26,3049.08,6.0,28.54,0.0094,95126.0,-4751.0,1072.0,3473.0,2874.0,20.0,-9.0,229.0,7.0,26.0,325.0,0.0,216.0,-11.0,3039.820068359375,3051.64990234375,3030.530029296875,3049.080078125,3049.080078125,564100
2021/10/27,3025.49,4.0,-23.59,-0.0077,102206.0,6141.0,-2885.0,-3490.0,-1841.0,-166.0,-341.0,-453.0,-30.0,-8.0,-649.0,0.0,194.0,40.0,3045.830078125,3049.02001953125,3019.0,3025.489990234375,3025.489990234375,607500
2021/10/28,3009.55,4.0,-15.94,-0.0053,123676.0,3401.0,-2481.0,-1145.0,-1124.0,-238.0,246.0,127.0,30.0,-44.0,-142.0,0.0,228.0,-3.0,3023.169921875,3034.419921875,3009.550048828125,3009.550048828125,3009.550048828125,616900
2021/10/29,2970.68,4.0,-38.87,-0.0129,110356.0,12565.0,-8057.0,-4758.0,-3478.0,24.0,-145.0,-364.0,0.0,-8.0,-786.0,0.0,198.0,52.0,3025.669921875,3030.169921875,2965.39990234375,2970.679931640625,2970.679931640625,545300
2021/11/01,2978.94,6.0,8.26,0.0028,94107.0,-2657.0,-3562.0,6368.0,7643.0,-9.0,-331.0,-207.0,-34.0,-39.0,-652.0,0.0,-124.0,-23.0,2984.179931640625,2991.81005859375,2976.8701171875,2978.93994140625,2978.93994140625,475000
2021/11/02,3013.49,6.0,34.55,0.0116,96629.0,-10752.0,3224.0,7654.0,8565.0,-636.0,-66.0,162.0,-8.0,-43.0,-318.0,0.0,-67.0,-57.0,2995.580078125,3034.300048828125,2995.580078125,3013.489990234375,3013.489990234375,525400
2021/11/03,2975.71,4.0,-37.78,-0.0125,124382.0,8391.0,-4469.0,-4204.0,-5525.0,25.0,-81.0,-35.0,-24.0,-47.0,1484.0,0.0,256.0,25.0,3020.360107421875,3020.8701171875,2969.010009765625,2975.7099609375,2975.7099609375,658300
2021/11/04,2983.22,6.0,7.51,0.0025,146585.0,-6954.0,3541.0,3373.0,4638.0,-155.0,-421.0,449.0,24.0,67.0,-1229.0,0.0,106.0,-67.0,3000.919921875,3011.56005859375,2978.070068359375,2983.219970703125,2983.219970703125,771700
2021/11/05,2969.27,4.0,-13.95,-0.0047,126697.0,3261.0,1165.0,-4450.0,-1656.0,55.0,-293.0,-551.0,-17.0,38.0,-2024.0,0.0,165.0,-142.0,3003.530029296875,3003.530029296875,2953.9599609375,2969.27001953125,2969.27001953125,687400
2021/11/08,2960.2,4.0,-9.07,-0.0031,103880.0,3641.0,-1167.0,-2760.0,12.0,107.0,-619.0,-1286.0,-26.0,-19.0,-928.0,0.0,293.0,-6.0,2965.360107421875,2968.179931640625,2930.89990234375,2960.199951171875,2960.199951171875,559600
2021/11/09,2962.46,6.0,2.26,0.0008,96849.0,-1564.0,-1355.0,2740.0,4021.0,17.0,-199.0,-61.0,19.0,32.0,-1089.0,0.0,197.0,-18.0,2958.14990234375,2987.280029296875,2949.169921875,2962.4599609375,2962.4599609375,707800
2021/11/10,2930.17,4.0,-32.29,-0.0109,96632.0,2341.0,-208.0,-2349.0,-740.0,12.0,-437.0,-288.0,0.0,15.0,-911.0,0.0,185.0,31.0,2947.4599609375,2958.610107421875,2924.360107421875,2930.169921875,2930.169921875,567300
2021/11/11,2924.92,4.0,-5.25,-0.0018,134683.0,1314.0,862.0,-2426.0,16.0,104.0,-625.0,-528.0,39.0,-23.0,-1409.0,0.0,227.0,22.0,2911.409912109375,2925.18994140625,2903.719970703125,2924.919921875,2924.919921875,571900
2021/11/12,2968.8,6.0,43.88,0.015,124729.0,-10401.0,4324.0,5945.0,4280.0,-43.0,410.0,165.0,44.0,42.0,1044.0,0.0,186.0,-53.0,2945.949951171875,2973.840087890625,2938.27001953125,2968.800048828125,2968.800048828125,665000
2021/11/15,2999.52,6.0,30.72,0.0103,114020.0,-8136.0,3996.0,4147.0,4120.0,-21.0,-272.0,-135.0,-6.0,-5.0,468.0,0.0,6.0,-14.0,2989.679931640625,3003.7099609375,2979.9599609375,2999.52001953125,2999.52001953125,638900
2021/11/16,2997.21,4.0,-2.31,-0.0008,111012.0,-1456.0,6477.0,-5171.0,807.0,-47.0,-308.0,-334.0,20.0,-4666.0,-642.0,0.0,140.0,9.0,2995.679931640625,3011.8798828125,2985.340087890625,2997.2099609375,2997.2099609375,579000
2021/11/17,2962.42,4.0,-34.79,-0.0116,106616.0,7259.0,1032.0,-8757.0,-6267.0,-137.0,-535.0,-590.0,111.0,-337.0,-1000.0,0.0,400.0,65.0,3004.02001953125,3004.669921875,2957.699951171875,2962.419921875,2962.419921875,540700
2021/11/18,2947.38,4.0,-15.04,-0.0051,101193.0,2213.0,-471.0,-1973.0,-304.0,-136.0,-592.0,-359.0,9.0,-37.0,-553.0,0.0,216.0,15.0,2959.260009765625,2964.47998046875,2937.530029296875,2947.3798828125,2947.3798828125,541100
2021/11/19,2971.02,6.0,23.64,0.008,110021.0,-3542.0,2323.0,749.0,1244.0,-160.0,-135.0,-90.0,12.0,7.0,-127.0,0.0,464.0,5.0,2951.06005859375,2974.639892578125,2948.070068359375,2971.02001953125,2971.02001953125,656300
2021/11/22,3013.25,6.0,42.23,0.0142,129455.0,-13691.0,7969.0,5671.0,5632.0,-81.0,-227.0,-209.0,-33.0,48.0,541.0,0.0,63.0,-12.0,2983.3798828125,3018.010009765625,2980.72998046875,3013.25,3013.25,531000
2021/11/23,2997.33,4.0,-15.92,-0.0053,108305.0,3801.0,2823.0,-6960.0,-5624.0,-7.0,-1013.0,-76.0,-4.0,33.0,-266.0,0.0,359.0,-24.0,3013.159912109375,3016.360107421875,2992.139892578125,2997.330078125,2997.330078125,524200
2021/11/24,2994.29,4.0,-3.04,-0.001,109634.0,2393.0,3185.0,-5931.0,-5129.0,12.0,-708.0,-376.0,-14.0,40.0,244.0,0.0,360.0,-8.0,3006.340087890625,3017.89990234375,2981.02001953125,2994.2900390625,2994.2900390625,556600
2021/11/25,2980.27,4.0,-14.02,-0.0047,94010.0,2012.0,-925.0,-1503.0,-576.0,28.0,-148.0,-700.0,-91.0,-2.0,-12.0,0.0,437.0,-20.0,2996.739990234375,2996.739990234375,2973.239990234375,2980.27001953125,2980.27001953125,595400
2021/11/26,2936.44,4.0,-43.83,-0.0147,119012.0,4880.0,-1807.0,-3709.0,-2759.0,-200.0,-188.0,79.0,-56.0,-22.0,-561.0,0.0,597.0,38.0,2973.0400390625,2985.77001953125,2930.31005859375,2936.43994140625,2936.43994140625,594700
2021/11/29,2909.32,4.0,-27.12,-0.0092,130927.0,-7619.0,455.0,7143.0,6814.0,21.0,709.0,49.0,-56.0,-34.0,-359.0,0.0,79.0,-58.0,2906.14990234375,2930.219970703125,2890.780029296875,2909.320068359375,2909.320068359375,841700
2021/11/30,2839.01,4.0,-70.31,-0.0242,198522.0,7337.0,-1340.0,-6399.0,-4314.0,-54.0,-279.0,-802.0,41.0,33.0,-1023.0,0.0,394.0,8.0,2932.7099609375,2942.929931640625,2822.72998046875,2839.010009765625,2839.010009765625,982400
2021/12/01,2899.72,6.0,60.71,0.0214,125344.0,-10106.0,9438.0,-1109.0,-1365.0,48.0,803.0,283.0,-2133.0,19.0,1233.0,0.0,1793.0,-15.0,2860.1201171875,2905.739990234375,2837.030029296875,2899.719970703125,2899.719970703125,563100
2021/12/02,2945.27,6.0,45.55,0.0157,119184.0,-9198.0,8887.0,28.0,-115.0,-33.0,290.0,-460.0,2.0,-19.0,365.0,0.0,318.0,-36.0,2874.639892578125,2945.27001953125,2874.639892578125,2945.27001953125,2945.27001953125,533700
2021/12/03,2968.33,6.0,23.06,0.0078,103443.0,-2654.0,1547.0,886.0,-959.0,23.0,287.0,99.0,21.0,-122.0,1537.0,0.0,252.0,-31.0,2935.929931640625,2975.43994140625,2927.550048828125,2968.330078125,2968.330078125,486100
2021/12/06,2973.25,6.0,4.92,0.0017,96574.0,-1678.0,47.0,1520.0,587.0,-12.0,268.0,-116.0,5.0,-28.0,816.0,0.0,137.0,-27.0,2954.820068359375,2983.5,2932.489990234375,2973.25,2973.25,479400
2021/12/07,2991.72,6.0,18.47,0.0062,102156.0,-1395.0,2121.0,-756.0,-1136.0,-161.0,620.0,625.0,22.0,-19.0,-706.0,0.0,77.0,-46.0,2973.840087890625,2992.31005859375,2960.89990234375,2991.719970703125,2991.719970703125,540900
2021/12/08,3001.8,6.0,10.08,0.0034,111152.0,-6862.0,-798.0,8026.0,8948.0,-278.0,-180.0,-235.0,-13.0,-26.0,-186.0,0.0,-375.0,9.0,3017.929931640625,3036.1298828125,2995.340087890625,3001.800048828125,3001.800048828125,487800
2021/12/09,3029.57,6.0,27.77,0.0093,126140.0,-5076.0,3259.0,6368.0,9623.0,468.0,-1236.0,-49.0,-24.0,-17.0,-2395.0,0.0,-4553.0,1.0,3007.0,3029.570068359375,3001.550048828125,3029.570068359375,3029.570068359375,513000
2021/12/10,3010.23,4.0,-19.34,-0.0064,84348.0,149.0,-2807.0,2394.0,-815.0,-112.0,2393.0,-57.0,-19.0,-34.0,1039.0,0.0,342.0,-79.0,3008.699951171875,3017.639892578125,2998.2900390625,3010.22998046875,3010.22998046875,451200
2021/12/13,3001.66,4.0,-8.57,-0.0028,86294.0,-3683.0,-1339.0,4687.0,3864.0,-71.0,531.0,-367.0,-31.0,18.0,744.0,0.0,380.0,-45.0,3019.669921875,3043.830078125,3000.510009765625,3001.659912109375,3001.659912109375,375400
2021/12/14,2987.95,4.0,-13.71,-0.0046,98567.0,-375.0,1814.0,-1877.0,-1698.0,-176.0,-192.0,-599.0,-11.0,-40.0,840.0,0.0,420.0,18.0,2983.949951171875,3001.699951171875,2976.159912109375,2987.949951171875,2987.949951171875,581200
2021/12/15,2989.39,6.0,1.44,0.0005,82530.0,1667.0,-222.0,-1700.0,-361.0,-123.0,-353.0,-192.0,-45.0,56.0,-681.0,0.0,257.0,-2.0,2979.830078125,2992.300048828125,2973.0,2989.389892578125,2989.389892578125,432500
2021/12/16,3006.41,6.0,17.02,0.0057,85243.0,-1692.0,1872.0,-515.0,964.0,-363.0,-402.0,-420.0,-21.0,-6.0,-266.0,0.0,373.0,-37.0,3013.260009765625,3018.199951171875,2989.6298828125,3006.409912109375,3006.409912109375,402400
2021/12/17,3017.73,6.0,11.32,0.0038,116500.0,-5272.0,5318.0,-137.0,1411.0,-133.0,-240.0,-1087.0,1.0,-36.0,-53.0,0.0,91.0,0.0,2985.199951171875,3017.72998046875,2984.18994140625,3017.72998046875,3017.72998046875,451400
2021/12/20,2963.0,4.0,-54.73,-0.0181,86213.0,10860.0,-5595.0,-5749.0,-2872.0,-93.0,-661.0,-987.0,-36.0,-33.0,-1062.0,0.0,433.0,51.0,3001.330078125,3001.330078125,2962.070068359375,2963.0,2963.0,377100
2021/12/21,2975.03,6.0,12.03,0.0041,91085.0,-6476.0,328.0,6017.0,5878.0,-174.0,-77.0,239.0,-6.0,-72.0,229.0,0.0,164.0,-35.0,2981.669921875,2984.56005859375,2955.89990234375,2975.030029296875,2975.030029296875,410500
2021/12/22,2984.48,6.0,9.45,0.0032,88356.0,-4997.0,4232.0,612.0,687.0,-88.0,-32.0,300.0,-2.0,-82.0,-170.0,0.0,224.0,-72.0,2993.5,3000.7900390625,2976.64990234375,2984.47998046875,2984.47998046875,461400
2021/12/23,2998.17,6.0,13.69,0.0046,93196.0,-8208.0,2350.0,5786.0,5874.0,-54.0,-125.0,530.0,22.0,-230.0,-230.0,0.0,160.0,-89.0,2998.02001953125,3000.699951171875,2980.909912109375,2998.169921875,2998.169921875,483300
2021/12/24,3012.43,6.0,14.26,0.0048,85834.0,-11324.0,1950.0,9161.0,8088.0,-29.0,106.0,1044.0,-7.0,-239.0,199.0,0.0,268.0,-56.0,3009.47998046875,3025.77001953125,3009.47998046875,3012.429931640625,3012.429931640625,537500
2021/12/27,2999.55,4.0,-12.88,-0.0043,82803.0,-5442.0,516.0,4362.0,4100.0,191.0,-80.0,412.0,20.0,-158.0,-123.0,0.0,594.0,-29.0,3013.93994140625,3017.31005859375,2999.300048828125,2999.550048828125,2999.550048828125,475000
2021/12/28,3020.24,6.0,20.69,0.0069,120968.0,-19975.0,4527.0,15188.0,14541.0,711.0,48.0,326.0,-56.0,-343.0,-38.0,0.0,298.0,-38.0,3006.77001953125,3020.2900390625,2991.550048828125,3020.239990234375,3020.239990234375,607000
2021/12/29,2993.29,4.0,-26.95,-0.0089,109086.0,18519.0,-1278.0,-17360.0,-14941.0,-806.0,287.0,-618.0,-313.0,-85.0,-881.0,0.0,64.0,55.0,3002.89990234375,3007.719970703125,2988.669921875,2993.2900390625,2993.2900390625,545800
2021/12/30,2977.65,4.0,-15.64,-0.0052,87274.0,9536.0,-2184.0,-7605.0,-9288.0,101.0,1111.0,959.0,-21.0,0.0,-468.0,0.0,206.0,46.0,2999.75,3005.360107421875,2975.739990234375,2977.64990234375,2977.64990234375,460600
